,mark,model,generation_name,year,mileage,vol_engine,fuel,city,province,price
73193,toyota,rav4,gen-iii-2006-2012-rav4,2008,199000,1998,Gasoline,Legnica,Dolnośląskie,36600
73194,toyota,rav4,gen-iii-2006-2012-rav4,2010,369189,2231,Diesel,Lubicz Górny,Kujawsko-pomorskie,36000
73195,toyota,rav4,gen-iii-2006-2012-rav4,2011,193000,1987,Gasoline,Wrocław,Dolnośląskie,54500
73196,toyota,rav4,gen-iii-2006-2012-rav4,2010,250000,2231,Diesel,Skała,Małopolskie,36000
73197,toyota,rav4,gen-iii-2006-2012-rav4,2011,173100,2231,Diesel,Kraków,Małopolskie,46900
73198,toyota,rav4,gen-iii-2006-2012-rav4,2009,205000,2231,Diesel,Wanaty,Śląskie,36000
73199,toyota,rav4,gen-iii-2006-2012-rav4,2010,100603,1987,Gasoline,Łódź,Łódzkie,46000
73200,toyota,rav4,gen-iii-2006-2012-rav4,2006,207663,1998,Gasoline,Kąkolewnica Północna,Lubelskie,29500
73201,toyota,rav4,gen-iii-2006-2012-rav4,2008,172318,2231,Diesel,Nysa,Opolskie,26900
73202,toyota,rav4,gen-iii-2006-2012-rav4,2007,208000,2231,Diesel,Białystok,Podlaskie,27500
73203,toyota,rav4,gen-iii-2006-2012-rav4,2009,143000,1998,Gasoline,Bogoria Skotnicka,Świętokrzyskie,54700
73204,toyota,rav4,gen-iii-2006-2012-rav4,2009,128000,1987,Gasoline,Bogoria Skotnicka,Świętokrzyskie,54700
73205,toyota,rav4,gen-iii-2006-2012-rav4,2008,190727,1998,Gasoline,Rybnik,Śląskie,38500
73206,toyota,rav4,gen-iii-2006-2012-rav4,2010,199000,1987,Gasoline,Tarnobrzeg,Podkarpackie,49900
73207,toyota,rav4,gen-iii-2006-2012-rav4,2009,114500,2231,Diesel,Kielce,Świętokrzyskie,39000
73208,toyota,rav4,gen-iii-2006-2012-rav4,2009,140828,1998,LPG,Pisarzowice,Dolnośląskie,41900
73209,toyota,rav4,gen-iii-2006-2012-rav4,2011,236000,1987,Gasoline,Białe Błota,Kujawsko-pomorskie,49000
73210,toyota,rav4,gen-iii-2006-2012-rav4,2008,239000,1998,LPG,Połaniec,Świętokrzyskie,32000
73211,toyota,rav4,gen-iii-2006-2012-rav4,2007,230534,2231,Diesel,Starowa Góra,Łódzkie,26889
73212,toyota,rav4,gen-iii-2006-2012-rav4,2012,144000,1987,Gasoline,Kaszów,Małopolskie,52900
73213,toyota,rav4,gen-iii-2006-2012-rav4,2008,195000,2231,Diesel,Morawica,Świętokrzyskie,29900
73214,toyota,rav4,gen-iii-2006-2012-rav4,2009,162481,1998,Gasoline,Elbląg,Warmińsko-mazurskie,43900
73215,toyota,rav4,gen-iii-2006-2012-rav4,2010,179028,2231,Diesel,Zielona Góra,Lubuskie,37000
73216,toyota,rav4,gen-iii-2006-2012-rav4,2009,234470,1987,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,35900
73217,toyota,rav4,gen-iii-2006-2012-rav4,2007,284000,2231,Diesel,Częstochowa,Śląskie,26500
73218,toyota,rav4,gen-iii-2006-2012-rav4,2012,130892,2231,Diesel,Lublin,Lubelskie,48000
73219,toyota,rav4,gen-iii-2006-2012-rav4,2006,186839,1987,Gasoline,Piaseczno,Mazowieckie,28000
73220,toyota,rav4,gen-iii-2006-2012-rav4,2007,289000,2231,Diesel,Myszków,Śląskie,22500
73221,toyota,rav4,gen-iii-2006-2012-rav4,2008,212000,2231,Diesel,Nidzica,Warmińsko-mazurskie,28900
73222,toyota,rav4,gen-iii-2006-2012-rav4,2007,190299,1987,Gasoline,Bielany Wrocławskie,Dolnośląskie,28002
73223,toyota,rav4,gen-iii-2006-2012-rav4,2009,130000,2231,Diesel,Paczków,Opolskie,34900
73224,toyota,rav4,gen-iii-2006-2012-rav4,2008,231000,2231,Diesel,Szczecin,Zachodniopomorskie,27000
73225,toyota,rav4,gen-iii-2006-2012-rav4,2006,250000,1995,Diesel,Mrągowo,Warmińsko-mazurskie,18000
73226,toyota,rav4,gen-iii-2006-2012-rav4,2007,270000,2231,Diesel,Rymanów-Zdrój,Podkarpackie,28400
73227,toyota,rav4,gen-iii-2006-2012-rav4,2010,129000,1987,Gasoline,Zambrów,Podlaskie,55500
73228,toyota,rav4,gen-iii-2006-2012-rav4,2009,216201,1998,Gasoline,Elbląg,Warmińsko-mazurskie,39900
73229,toyota,rav4,gen-iii-2006-2012-rav4,2009,180000,2231,Diesel,Kraków,Małopolskie,32002
73230,toyota,rav4,gen-iii-2006-2012-rav4,2011,218261,1987,Gasoline,Garwolin,Mazowieckie,54900
73231,toyota,rav4,gen-iii-2006-2012-rav4,2009,183207,1987,Gasoline,Przemyśl,Podkarpackie,42000
73232,toyota,rav4,gen-iii-2006-2012-rav4,2010,174000,2494,Gasoline,Nowa Sól,Lubuskie,42900
73233,toyota,rav4,gen-iii-2006-2012-rav4,2009,178560,2231,Diesel,Ględy,Warmińsko-mazurskie,36000
73234,toyota,rav4,gen-iii-2006-2012-rav4,2006,124118,2231,Diesel,Ostrołęka,Mazowieckie,29900
73235,toyota,rav4,gen-iii-2006-2012-rav4,2009,146000,1998,Gasoline,Białystok,Podlaskie,41900
73236,toyota,rav4,gen-iii-2006-2012-rav4,2008,204500,2231,Diesel,Płock,Mazowieckie,33800
73237,toyota,rav4,gen-iii-2006-2012-rav4,2011,171000,2231,Diesel,Zgierz,Łódzkie,47900
73238,toyota,rav4,gen-iii-2006-2012-rav4,2008,191000,1998,Gasoline,Kocmyrzów,Małopolskie,37500
73239,toyota,rav4,gen-iii-2006-2012-rav4,2006,249654,2231,Diesel,Rzeszów,Podkarpackie,24900
73240,toyota,rav4,gen-iii-2006-2012-rav4,2011,128000,1997,Gasoline,Łodygowice,Śląskie,49900
73241,toyota,rav4,gen-iii-2006-2012-rav4,2010,138035,1987,Gasoline,Szczecin,Zachodniopomorskie,45999
73242,toyota,rav4,gen-iii-2006-2012-rav4,2008,257470,2231,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,28900
73243,toyota,rav4,gen-iii-2006-2012-rav4,2012,200000,2231,Diesel,Gniezno,Wielkopolskie,43900
73244,toyota,rav4,gen-iii-2006-2012-rav4,2010,168608,1987,LPG,Katowice,Śląskie,52000
73245,toyota,rav4,gen-iii-2006-2012-rav4,2011,218261,1987,Gasoline,Garwolin,Mazowieckie,54900
73246,toyota,rav4,gen-iii-2006-2012-rav4,2006,248900,2231,Diesel,Piotrkowice,Świętokrzyskie,22500
73247,toyota,rav4,gen-iii-2006-2012-rav4,2011,114200,1987,Gasoline,Łódź,Łódzkie,56900
73248,toyota,rav4,gen-iii-2006-2012-rav4,2010,142310,1987,LPG,Marki,Mazowieckie,52900
73249,toyota,rav4,gen-iii-2006-2012-rav4,2007,298000,2231,Diesel,Konstancin-Jeziorna,Mazowieckie,25900
73250,toyota,rav4,gen-iii-2006-2012-rav4,2006,350000,2231,Diesel,Ostrowiec Świętokrzyski,Świętokrzyskie,25900
73251,toyota,rav4,gen-iii-2006-2012-rav4,2008,282204,2231,Diesel,Tychy,Śląskie,23500
73252,toyota,rav4,gen-iii-2006-2012-rav4,2012,134000,2231,Diesel,Koło,Wielkopolskie,42900
73253,toyota,rav4,gen-iii-2006-2012-rav4,2010,287000,2231,Diesel,Rogoźno,Wielkopolskie,36500
73254,toyota,rav4,gen-iii-2006-2012-rav4,2007,177000,1998,Gasoline,Wągrowiec,Wielkopolskie,34300
73255,toyota,rav4,gen-iii-2006-2012-rav4,2010,166200,1987,Gasoline,Końskie,Świętokrzyskie,44444
73256,toyota,rav4,gen-iii-2006-2012-rav4,2009,271651,2231,Diesel,Ostrowite,Kujawsko-pomorskie,31000
73257,toyota,rav4,gen-iii-2006-2012-rav4,2007,175900,2231,Diesel,Konary,Mazowieckie,26500
73258,toyota,rav4,gen-iii-2006-2012-rav4,2009,255000,2231,Diesel,Myszków,Śląskie,31000
73259,toyota,rav4,gen-iii-2006-2012-rav4,2006,158161,1998,Gasoline,Wodzisław Śląski,Śląskie,30400
73260,toyota,rav4,gen-iii-2006-2012-rav4,2011,218000,2231,Diesel,Kielce,Świętokrzyskie,41900
73261,toyota,rav4,gen-iii-2006-2012-rav4,2008,158486,2231,Diesel,Grudziądz,Kujawsko-pomorskie,29900
73262,toyota,rav4,gen-iii-2006-2012-rav4,2009,304000,2231,Diesel,Bodzentyn,Świętokrzyskie,28500
73263,toyota,rav4,gen-iii-2006-2012-rav4,2006,280000,2231,Diesel,Przasnysz,Mazowieckie,21000
73264,toyota,rav4,gen-iii-2006-2012-rav4,2011,156500,2231,Diesel,Ostrzeszów,Wielkopolskie,39500
73265,toyota,rav4,gen-iii-2006-2012-rav4,2008,201950,1998,Gasoline,Różan,Mazowieckie,39500
73266,toyota,rav4,gen-iii-2006-2012-rav4,2011,175000,2231,Diesel,Kowary,Dolnośląskie,45000
73267,toyota,rav4,gen-iii-2006-2012-rav4,2010,191824,2231,Diesel,Starachowice,Świętokrzyskie,44400
73268,toyota,rav4,gen-iii-2006-2012-rav4,2007,218400,1998,LPG,Łódź,Łódzkie,36500
73269,toyota,rav4,gen-iii-2006-2012-rav4,2011,131000,1987,Gasoline,Kielce,Świętokrzyskie,65900
73270,toyota,rav4,gen-iii-2006-2012-rav4,2006,208000,2362,LPG,Nowa Iwiczna,Mazowieckie,25000
73271,toyota,rav4,gen-iii-2006-2012-rav4,2010,213000,1987,Gasoline,Pęgów,Dolnośląskie,43000
73272,toyota,rav4,gen-iii-2006-2012-rav4,2011,176491,2231,Diesel,Tczew,Pomorskie,48350
73273,toyota,rav4,gen-iii-2006-2012-rav4,2006,288621,1998,LPG,Tarnów,Małopolskie,32700
73274,toyota,rav4,gen-iii-2006-2012-rav4,2012,180000,1987,LPG,Bieruń,Śląskie,43900
73275,toyota,rav4,gen-iii-2006-2012-rav4,2006,226000,2231,Diesel,Słupsk,Pomorskie,22900
73276,toyota,rav4,gen-iii-2006-2012-rav4,2007,351817,2362,LPG,Rawa Mazowiecka,Łódzkie,31999
73277,toyota,rav4,gen-iii-2006-2012-rav4,2007,283000,2231,Diesel,Zambrów,Podlaskie,18900
73278,toyota,rav4,gen-iii-2006-2012-rav4,2007,177000,1998,Gasoline,Gdynia,Pomorskie,39900
73279,toyota,rav4,gen-iii-2006-2012-rav4,2006,280000,2231,Diesel,Olesno,Opolskie,25000
73280,toyota,rav4,gen-iii-2006-2012-rav4,2007,248000,2231,Diesel,Cielądz,Łódzkie,24500
73281,toyota,rav4,gen-iii-2006-2012-rav4,2008,146000,1998,Gasoline,Radom,Mazowieckie,34900
73282,toyota,rav4,gen-iii-2006-2012-rav4,2007,228000,2231,Diesel,Czajków,Wielkopolskie,29000
73283,toyota,rav4,gen-iii-2006-2012-rav4,2008,188000,2231,Diesel,Buczkowice,Śląskie,24900
73284,toyota,rav4,gen-iii-2006-2012-rav4,2007,171000,2231,Diesel,Legnica,Dolnośląskie,28800
73285,toyota,rav4,gen-iii-2006-2012-rav4,2008,350000,2231,Diesel,Sławków,Śląskie,20000
73286,toyota,rav4,gen-iii-2006-2012-rav4,2011,190000,1987,Gasoline,Jarosław,Podkarpackie,53999
73287,toyota,rav4,gen-iv-2012,2017,79695,2494,Hybrid,Łódź,Łódzkie,125000
73288,toyota,rav4,gen-iv-2012,2016,82450,1987,Gasoline,Kraków,Małopolskie,100000
73289,toyota,rav4,gen-iv-2012,2014,59738,1987,Gasoline,Bydgoszcz,Kujawsko-pomorskie,87000
73290,toyota,rav4,gen-iv-2012,2016,106231,1995,Diesel,Katowice,Śląskie,86500
73291,toyota,rav4,gen-iv-2012,2014,116588,1998,Diesel,Sulechów,Lubuskie,86100
73292,toyota,rav4,gen-iv-2012,2017,89000,2494,Hybrid,Radom,Mazowieckie,119500
73293,toyota,rav4,gen-iv-2012,2017,116096,1987,Gasoline,Janki,Mazowieckie,89900
73294,toyota,rav4,gen-iv-2012,2014,112303,1998,Diesel,Warszawa,Mazowieckie,70500
73295,toyota,rav4,gen-iv-2012,2016,60634,1995,Diesel,Katowice,Śląskie,96500
73296,toyota,rav4,gen-iv-2012,2017,63900,1995,Diesel,Radzymin,Mazowieckie,92900
73297,toyota,rav4,gen-iv-2012,2016,100000,1995,Diesel,Otwock,Mazowieckie,86900
73298,toyota,rav4,gen-iv-2012,2018,39700,2494,Hybrid,Warszawa,Mazowieckie,129000
73299,toyota,rav4,gen-iv-2012,2017,150000,2494,Hybrid,Przasnysz,Mazowieckie,103998
73300,toyota,rav4,gen-iv-2012,2017,75000,2487,Hybrid,Pruszków,Mazowieckie,84900
73301,toyota,rav4,gen-iv-2012,2015,106200,1998,Diesel,Wrocław,Dolnośląskie,84999
73302,toyota,rav4,gen-iv-2012,2015,100029,1987,Gasoline,Brzozów,Podkarpackie,88900
73303,toyota,rav4,gen-iv-2012,2016,171000,2494,Hybrid,Strzelin,Dolnośląskie,109800
73304,toyota,rav4,gen-iv-2012,2013,200000,1987,Gasoline,Malbork,Pomorskie,63900
73305,toyota,rav4,gen-iv-2012,2016,98420,1995,Diesel,Katowice,Śląskie,86001
73306,toyota,rav4,gen-iv-2012,2019,49908,2494,Gasoline,Bielany Wrocławskie,Dolnośląskie,132000
73307,toyota,rav4,gen-iv-2012,2017,52000,2494,Gasoline,Mońki,Podlaskie,92000
73308,toyota,rav4,gen-iv-2012,2013,243000,1998,Diesel,Kokoszkowy,Pomorskie,60950
73309,toyota,rav4,gen-iv-2012,2016,232600,1987,Gasoline,Gniezno,Wielkopolskie,81000
73310,toyota,rav4,gen-iv-2012,2013,189970,2231,Diesel,Wrocław,Dolnośląskie,66900
73311,toyota,rav4,gen-iv-2012,2017,193000,2494,Hybrid,Zgłobice,Małopolskie,96900
73312,toyota,rav4,gen-iv-2012,2016,168542,1995,Diesel,Wrocław,Dolnośląskie,81900
73313,toyota,rav4,gen-iv-2012,2014,141800,1998,Diesel,Wyszonki-Wojciechy,Podlaskie,67000
73314,toyota,rav4,gen-iv-2012,2015,162500,1998,Diesel,Siedlce,Mazowieckie,59900
73315,toyota,rav4,gen-iv-2012,2017,82482,1987,Gasoline,Modlnica,Małopolskie,116850
73316,toyota,rav4,gen-iv-2012,2016,58000,2494,Hybrid,Łosice,Mazowieckie,119310
73317,toyota,rav4,gen-iv-2012,2016,170000,1995,Diesel,Kiedrzyn,Mazowieckie,69800
73318,toyota,rav4,gen-iv-2012,2017,109910,2494,Hybrid,Wałbrzych,Dolnośląskie,127900
73319,toyota,rav4,gen-iv-2012,2018,73000,2487,Hybrid,Pyrzowice,Śląskie,128000
73320,toyota,rav4,gen-iv-2012,2016,89609,2494,Hybrid,Mościska,Mazowieckie,109900
73321,toyota,rav4,gen-iv-2012,2016,215000,2494,Hybrid,Sopot,Pomorskie,87500
73322,toyota,rav4,gen-iv-2012,2016,55000,1987,Gasoline,Kobierniki,Świętokrzyskie,94900
73323,toyota,rav4,gen-iv-2012,2017,60386,2494,Hybrid,Warszawa,Mazowieckie,126900
73324,toyota,rav4,gen-iv-2012,2014,134946,1987,Gasoline,Lublin,Lubelskie,78000
73325,toyota,rav4,gen-iv-2012,2014,123400,1987,Gasoline,Zakopane,Małopolskie,73000
73326,toyota,rav4,gen-iv-2012,2014,179000,1998,Diesel,Limanowa,Małopolskie,64500
73327,toyota,rav4,gen-iv-2012,2014,151715,1998,Diesel,Wągrowiec,Wielkopolskie,66500
73328,toyota,rav4,gen-iv-2012,2015,142124,1987,Gasoline,Białystok,Podlaskie,89900
73329,toyota,rav4,gen-iv-2012,2014,92000,1998,Diesel,Bieruń,Śląskie,69900
73330,toyota,rav4,gen-iv-2012,2016,100000,1995,Diesel,Wągrowiec,Wielkopolskie,77900
73331,toyota,rav4,gen-iv-2012,2016,177600,1995,Diesel,Matiaszów,Świętokrzyskie,81900
73332,toyota,rav4,gen-iv-2012,2017,99000,2494,Hybrid,Runów,Mazowieckie,120000
73333,toyota,rav4,gen-iv-2012,2018,102994,1987,Gasoline,Łódź,Łódzkie,106900
73334,toyota,rav4,gen-iv-2012,2015,174000,1987,Gasoline,Rzgów,Łódzkie,85500
73335,toyota,rav4,gen-iv-2012,2014,65548,1987,Gasoline,Białystok,Podlaskie,84900
73336,toyota,rav4,gen-iv-2012,2013,169000,2231,Diesel,Rzeszów,Podkarpackie,56900
73337,toyota,rav4,gen-iv-2012,2017,81542,2494,Hybrid,Warszawa,Mazowieckie,109900
73338,toyota,rav4,gen-iv-2012,2017,57714,2494,Hybrid,Warszawa,Mazowieckie,124900
73339,toyota,rav4,gen-iv-2012,2013,160997,2231,Diesel,Poręba,Śląskie,65900
73340,toyota,rav4,gen-iv-2012,2016,128500,2494,Hybrid,Rzgów,Łódzkie,109900
73341,toyota,rav4,gen-iv-2012,2016,161000,1995,Diesel,Kobysewo,Pomorskie,64900
73342,toyota,rav4,gen-iv-2012,2013,130433,1987,Gasoline,Płock,Mazowieckie,76900
73343,toyota,rav4,gen-iv-2012,2017,86785,2494,Hybrid,Warszawa,Mazowieckie,125799
73344,toyota,rav4,gen-iv-2012,2016,134290,2494,Hybrid,Katowice,Śląskie,98000
73345,toyota,rav4,gen-iv-2012,2017,73372,2494,Hybrid,Warszawa,Mazowieckie,132800
73346,toyota,rav4,gen-iv-2012,2016,162319,2494,Hybrid,Włocławek,Kujawsko-pomorskie,112900
73347,toyota,rav4,gen-iv-2012,2017,49000,2494,Hybrid,Piaseczno,Mazowieckie,129800
73348,toyota,rav4,gen-iv-2012,2017,122000,2000,Diesel,Katowice,Śląskie,99900
73349,toyota,rav4,gen-iv-2012,2017,83241,2494,Hybrid,Wejherowo,Pomorskie,108900
73350,toyota,rav4,gen-iv-2012,2017,90866,2494,Hybrid,Warszawa,Mazowieckie,129900
73351,toyota,rav4,gen-iv-2012,2016,57837,2494,Hybrid,Warszawa,Mazowieckie,124900
73352,toyota,rav4,gen-iv-2012,2013,146070,1987,Gasoline,Elbląg,Warmińsko-mazurskie,70000
73353,toyota,rav4,gen-iv-2012,2010,206500,2231,Diesel,Poznań,Wielkopolskie,49000
73354,toyota,rav4,gen-iv-2012,2016,149700,1987,Gasoline,Warszawa,Mazowieckie,90000
73355,toyota,rav4,gen-iv-2012,2018,48320,1987,Gasoline,Wysogotowo,Wielkopolskie,124900
73356,toyota,rav4,gen-iv-2012,2018,103517,2494,Hybrid,Olsztyn,Warmińsko-mazurskie,116900
73357,toyota,rav4,gen-iv-2012,2016,90230,1987,Gasoline,Czechowice-Dziedzice,Śląskie,105900
73358,toyota,rav4,gen-iv-2012,2015,145167,1987,Gasoline,Łódź,Łódzkie,84900
73359,toyota,rav4,gen-iv-2012,2017,64680,2494,Hybrid,Warszawa,Mazowieckie,119800
73360,toyota,rav4,gen-iv-2012,2016,89548,2494,Hybrid,Jastrzębie-Zdrój,Śląskie,93000
73361,toyota,rav4,gen-iv-2012,2013,89000,1998,Diesel,Szamotuły,Wielkopolskie,69900
73362,toyota,rav4,gen-iv-2012,2017,64050,2494,Hybrid,Koszalin,Zachodniopomorskie,122000
73363,toyota,rav4,gen-iv-2012,2013,161800,1998,Diesel,Widziszewo,Wielkopolskie,59700
73364,toyota,rav4,gen-iv-2012,2016,56900,2494,Hybrid,Kraków,Małopolskie,118900
73365,toyota,rav4,gen-iv-2012,2013,221465,1998,Diesel,Pajęczno,Łódzkie,56900
73366,toyota,rav4,gen-iv-2012,2015,174000,2231,Diesel,Kruszyna,Lubuskie,73900
73367,toyota,rav4,gen-iv-2012,2018,54000,1987,LPG,Bydgoszcz,Kujawsko-pomorskie,119000
73368,toyota,rav4,gen-iv-2012,2017,16030,2494,Hybrid,Świeradów-Zdrój,Dolnośląskie,149900
73369,toyota,rav4,gen-iv-2012,2016,95016,2494,Hybrid,Wrocław,Dolnośląskie,119900
73370,toyota,rav4,gen-iv-2012,2015,115600,1987,Gasoline,Łódź,Łódzkie,104900
73371,toyota,rav4,gen-iv-2012,2017,79800,2494,Hybrid,Warzno,Pomorskie,125000
73372,toyota,rav4,gen-iv-2012,2014,84000,1987,Gasoline,Stalowa Wola,Podkarpackie,74900
73373,toyota,rav4,gen-iv-2012,2017,112000,2494,Gasoline,Kraków,Małopolskie,84900
73374,toyota,rav4,gen-iv-2012,2017,62391,2494,Hybrid,Bielany Wrocławskie,Dolnośląskie,129900
73375,toyota,rav4,gen-iv-2012,2017,121020,2494,Hybrid,Kalisz,Wielkopolskie,109900
73376,toyota,rav4,gen-iv-2012,2018,59507,2494,Hybrid,Jarocin,Wielkopolskie,136000
73377,toyota,rav4,gen-iv-2012,2015,128600,1987,Gasoline,Olsztyn,Warmińsko-mazurskie,83900
73378,toyota,rav4,gen-iv-2012,2018,24700,2494,LPG,Płock,Mazowieckie,99500
73379,toyota,rav4,gen-iv-2012,2016,82450,1987,Gasoline,Lublin,Lubelskie,100000
73380,toyota,rav4,gen-iv-2012,2013,209827,2231,Diesel,Zabrze,Śląskie,59500
73381,toyota,rav4,gen-iv-2012,2014,69198,1998,Gasoline,Piaseczno,Mazowieckie,81000
73382,toyota,rav4,gen-iv-2012,2013,224365,1998,Diesel,Prabuty,Pomorskie,59900
73383,toyota,rav4,gen-iv-2012,2013,204000,2231,Diesel,Wojnicz,Małopolskie,58900
73384,toyota,rav4,gen-iv-2012,2016,58690,1987,Gasoline,Szczecin,Zachodniopomorskie,109900
73385,toyota,rav4,gen-iv-2012,2017,33000,2494,Hybrid,Włocławek,Kujawsko-pomorskie,127000
73386,toyota,rav4,gen-iv-2012,2013,119450,1998,Diesel,Koszalin,Zachodniopomorskie,61500
73387,toyota,rav4,gen-iv-2012,2016,100000,1987,Gasoline,Marki,Mazowieckie,104900
73388,toyota,rav4,gen-iv-2012,2017,66000,2494,Hybrid,Łódź,Łódzkie,119900
73389,toyota,rav4,gen-iv-2012,2013,155000,1998,Diesel,Rzgów,Łódzkie,69900
73390,toyota,rav4,gen-iv-2012,2015,234681,1998,Diesel,Płock,Mazowieckie,57800
73391,toyota,rav4,gen-iv-2012,2015,136700,1998,Diesel,Zabrze,Śląskie,72900
73392,toyota,rav4,gen-iv-2012,2015,91300,1998,Diesel,Biała Podlaska,Lubelskie,79500
73393,toyota,rav4,gen-iv-2012,2017,84129,2494,Hybrid,Modlnica,Małopolskie,119850
73394,toyota,rav4,gen-iv-2012,2016,161450,2494,Hybrid,Olsztyn,Warmińsko-mazurskie,104900
73395,toyota,rav4,gen-iv-2012,2013,227337,2231,Diesel,Warszawa,Mazowieckie,66500
73396,toyota,rav4,gen-iv-2012,2018,91000,2494,Hybrid,Warszawa,Mazowieckie,124500
73397,toyota,rav4,gen-iv-2012,2016,110000,2494,Hybrid,Szczecin,Zachodniopomorskie,98700
73398,toyota,rav4,gen-iv-2012,2015,103500,1987,Gasoline,Radom,Mazowieckie,89900
73399,toyota,rav4,gen-iv-2012,2015,155784,1987,LPG,Nowy Sącz,Małopolskie,73000
73400,toyota,rav4,gen-iv-2012,2018,137000,2494,Hybrid,Zielona Góra,Lubuskie,103320
73401,toyota,rav4,gen-iv-2012,2017,84000,2494,Hybrid,Katowice,Śląskie,131899
73402,toyota,rav4,gen-iv-2012,2017,155294,2494,Hybrid,Włocławek,Kujawsko-pomorskie,122900
73403,toyota,rav4,gen-iv-2012,2014,172625,1998,Diesel,Warszawa,Mazowieckie,68880
73404,toyota,rav4,gen-iv-2012,2014,89000,1998,Diesel,Słupsk,Pomorskie,82900
73405,toyota,rav4,gen-iv-2012,2018,193700,2494,Hybrid,Łódź,Łódzkie,109900
73406,toyota,rav4,gen-iv-2012,2015,96640,1987,LPG,Nowy Sącz,Małopolskie,86900
73407,toyota,rav4,gen-iv-2012,2016,89500,2494,Hybrid,Żywiec,Śląskie,110000
73408,toyota,rav4,gen-iv-2012,2014,69198,1998,Gasoline,Łódź,Łódzkie,81000
73409,toyota,rav4,gen-iv-2012,2013,134000,1987,LPG,Bruszewo,Podlaskie,76900
73410,toyota,rav4,gen-iv-2012,2017,50000,2494,Hybrid,Łysomice,Kujawsko-pomorskie,128900
73411,toyota,rav4,gen-iv-2012,2015,249259,2231,Diesel,Płońsk,Mazowieckie,59800
73412,toyota,rav4,gen-iv-2012,2016,43132,2487,Hybrid,Zabrze,Śląskie,120000
73413,toyota,rav4,gen-iv-2012,2017,89639,2494,Hybrid,Kraków,Małopolskie,93000
73414,toyota,rav4,gen-iv-2012,2016,71000,2494,Hybrid,Olsztyn,Warmińsko-mazurskie,104900
73415,toyota,rav4,gen-iv-2012,2016,141000,1995,Diesel,Iława,Warmińsko-mazurskie,18250
73416,toyota,rav4,gen-iv-2012,2014,157000,1998,Diesel,Mysłowice,Śląskie,69900
73417,toyota,rav4,gen-iv-2012,2017,105172,2494,Hybrid,Warszawa,Mazowieckie,112800
73418,toyota,rav4,gen-iv-2012,2016,82900,2000,Diesel,Myślenice,Małopolskie,91900
73419,toyota,rav4,gen-iv-2012,2016,63900,2000,Gasoline,Myślenice,Małopolskie,101900
73420,toyota,rav4,gen-iv-2012,2013,450000,1998,Diesel,Warszawa,Mazowieckie,39900
73421,toyota,rav4,gen-iv-2012,2017,109025,2494,Hybrid,Bielany Wrocławskie,Dolnośląskie,123500
73422,toyota,rav4,gen-iv-2012,2014,133000,1998,Diesel,Szczecin,Zachodniopomorskie,82000
73423,toyota,rav4,gen-iv-2012,2017,52987,2494,Hybrid,Marki,Mazowieckie,122900
73424,toyota,rav4,gen-iv-2012,2015,129500,1998,Diesel,Koszalin,Zachodniopomorskie,73900
73425,toyota,rav4,gen-iv-2012,2017,73000,2494,Hybrid,Katowice,Śląskie,134897
73426,toyota,rav4,gen-iv-2012,2013,160000,1987,Gasoline,Gniezno,Wielkopolskie,72900
73427,toyota,rav4,gen-iv-2012,2015,93000,2000,Diesel,Goczałkowice-Zdrój,Śląskie,76900
73428,toyota,rav4,gen-iv-2012,2013,81000,1987,Gasoline,Warszawa,Mazowieckie,79900
73429,toyota,rav4,gen-iv-2012,2015,190000,1998,Diesel,Kobierzyce,Dolnośląskie,61500
73430,toyota,rav4,gen-iv-2012,2016,63543,1987,Gasoline,Warszawa,Mazowieckie,95940
73431,toyota,rav4,gen-iv-2012,2015,119100,1987,Gasoline,Bytom,Śląskie,95900
73432,toyota,rav4,gen-iv-2012,2017,55000,2494,Hybrid,Kraków,Małopolskie,87000
73433,toyota,rav4,gen-iv-2012,2013,129000,1998,Diesel,Lamki,Wielkopolskie,56900
73434,toyota,rav4,gen-iv-2012,2015,114640,1987,Gasoline,Rumia,Pomorskie,90900
73435,toyota,rav4,gen-iv-2012,2017,99993,1987,Gasoline,Lublin,Lubelskie,112900
73436,toyota,rav4,gen-iv-2012,2014,189000,1998,Diesel,(),(,62900
73437,toyota,rav4,gen-iv-2012,2016,254000,1995,Diesel,Ryki,Lubelskie,59900
73438,toyota,rav4,gen-iv-2012,2017,79695,2494,Hybrid,Zabrze,Śląskie,125000
73439,toyota,rav4,gen-iv-2012,2017,196000,2494,Hybrid,Rumia,Pomorskie,98500
73440,toyota,rav4,gen-iv-2012,2016,65300,1995,Diesel,Bielsko-Biała,Śląskie,89900
73441,toyota,rav4,gen-iv-2012,2014,248543,1998,Diesel,Olesno,Opolskie,61500
73442,toyota,rav4,gen-iv-2012,2018,52000,2494,Hybrid,Korczyna,Podkarpackie,101000
73443,toyota,rav4,gen-iv-2012,2013,178100,2231,Diesel,Mogilno,Kujawsko-pomorskie,59900
73444,toyota,rav4,gen-iv-2012,2017,92000,2494,Hybrid,Czerwionka-Leszczyny,Śląskie,139900
73445,toyota,rav4,gen-iv-2012,2015,117250,1987,Gasoline,Radom,Mazowieckie,102000
73446,toyota,rav4,gen-iv-2012,2014,130000,2231,Diesel,Turek,Wielkopolskie,65999
